门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:31,137898594795,摄像机2,大门
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:30,137898594795,摄像机2,大门
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:21,137898594795,摄像机2,大门
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:20,137898594795,摄像机2,大门
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:18,137898594795,摄像机2,大门
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:18,137898594795,摄像机2,大门
唯品会绵阳门店,157703,40,女,2018-12-15 16:07:17,137898594795,摄像机2,大门
唯品会绵阳门店,157702,24,女,2018-12-15 16:07:16,137898594795,摄像机2,大门
唯品会绵阳门店,18152,64,女,2018-12-15 16:06:08,137898594795,摄像机2,大门
唯品会绵阳门店,18152,64,女,2018-12-15 16:06:06,137898594795,摄像机2,大门
唯品会绵阳门店,18152,64,女,2018-12-15 16:06:05,137898594795,摄像机2,大门
唯品会绵阳门店,157685,28,女,2018-12-15 16:05:46,137898594795,摄像机2,大门
唯品会绵阳门店,157687,8,女,2018-12-15 16:05:46,137898594795,摄像机2,大门
唯品会绵阳门店,157685,28,女,2018-12-15 16:05:44,137898594795,摄像机2,大门
唯品会绵阳门店,157680,40,女,2018-12-15 16:05:43,137898594795,摄像机2,大门
唯品会绵阳门店,157680,40,女,2018-12-15 16:05:41,137898594795,摄像机2,大门
唯品会绵阳门店,157680,40,女,2018-12-15 16:05:37,137898594795,摄像机2,大门
唯品会绵阳门店,157677,28,男,2018-12-15 16:05:03,137898596027,摄像机1,大门
唯品会绵阳门店,157677,28,男,2018-12-15 16:05:02,137898596027,摄像机1,大门
唯品会绵阳门店,157678,18,女,2018-12-15 16:05:01,137898596027,摄像机1,大门
唯品会绵阳门店,157677,28,男,2018-12-15 16:05:00,137898596027,摄像机1,大门
唯品会绵阳门店,132509,23,男,2018-12-15 16:04:53,137898596027,摄像机1,大门
唯品会绵阳门店,132508,33,女,2018-12-15 16:04:53,137898596027,摄像机1,大门
唯品会绵阳门店,132508,33,女,2018-12-15 16:04:51,137898596027,摄像机1,大门
唯品会绵阳门店,132508,33,女,2018-12-15 16:04:50,137898596027,摄像机1,大门
唯品会绵阳门店,157665,40,女,2018-12-15 16:03:51,137898594795,摄像机2,大门
唯品会绵阳门店,157665,40,女,2018-12-15 16:03:50,137898594795,摄像机2,大门
唯品会绵阳门店,157665,40,女,2018-12-15 16:03:49,137898594795,摄像机2,大门
唯品会绵阳门店,157665,40,女,2018-12-15 16:03:47,137898594795,摄像机2,大门
唯品会绵阳门店,104641,56,女,2018-12-15 16:03:19,137898596027,摄像机1,大门
唯品会绵阳门店,104641,56,女,2018-12-15 16:03:18,137898596027,摄像机1,大门
唯品会绵阳门店,157663,20,女,2018-12-15 16:03:16,137898596027,摄像机1,大门
唯品会绵阳门店,157662,23,女,2018-12-15 16:03:12,137898596027,摄像机1,大门
唯品会绵阳门店,157661,23,女,2018-12-15 16:03:02,137898596027,摄像机1,大门
唯品会绵阳门店,157659,22,女,2018-12-15 16:03:01,137898596027,摄像机1,大门
唯品会绵阳门店,157659,22,女,2018-12-15 16:03:00,137898596027,摄像机1,大门
唯品会绵阳门店,157658,23,女,2018-12-15 16:02:51,137898596027,摄像机1,大门
唯品会绵阳门店,157658,23,女,2018-12-15 16:02:48,137898596027,摄像机1,大门
唯品会绵阳门店,113050,27,女,2018-12-15 16:02:43,137898594795,摄像机2,大门
唯品会绵阳门店,113050,27,女,2018-12-15 16:02:43,137898594795,摄像机2,大门
唯品会绵阳门店,113050,27,女,2018-12-15 16:02:42,137898594795,摄像机2,大门
唯品会绵阳门店,113050,27,女,2018-12-15 16:02:42,137898594795,摄像机2,大门
唯品会绵阳门店,113050,27,女,2018-12-15 16:02:41,137898594795,摄像机2,大门
唯品会绵阳门店,87503,25,女,2018-12-15 16:02:40,137898594795,摄像机2,大门
唯品会绵阳门店,87503,25,女,2018-12-15 16:02:39,137898594795,摄像机2,大门
唯品会绵阳门店,157646,22,女,2018-12-15 16:02:31,137898594795,摄像机2,大门
唯品会绵阳门店,157645,25,男,2018-12-15 16:02:31,137898594795,摄像机2,大门
唯品会绵阳门店,157646,22,女,2018-12-15 16:02:30,137898594795,摄像机2,大门
唯品会绵阳门店,157645,25,男,2018-12-15 16:02:29,137898594795,摄像机2,大门
唯品会绵阳门店,157645,25,男,2018-12-15 16:02:28,137898594795,摄像机2,大门
唯品会绵阳门店,157645,25,男,2018-12-15 16:02:23,137898594795,摄像机2,大门
唯品会绵阳门店,157643,46,女,2018-12-15 16:02:21,137898594795,摄像机2,大门
唯品会绵阳门店,157643,46,女,2018-12-15 16:02:21,137898594795,摄像机2,大门
唯品会绵阳门店,157643,46,女,2018-12-15 16:02:20,137898594795,摄像机2,大门
唯品会绵阳门店,71106,20,女,2018-12-15 16:02:20,137898594795,摄像机2,大门
唯品会绵阳门店,71106,20,女,2018-12-15 16:02:19,137898594795,摄像机2,大门
唯品会绵阳门店,157640,21,男,2018-12-15 16:02:15,137898596027,摄像机1,大门
唯品会绵阳门店,15986,21,女,2018-12-15 16:02:05,137898596027,摄像机1,大门
唯品会绵阳门店,32286,16,女,2018-12-15 16:01:27,137898596027,摄像机1,大门
唯品会绵阳门店,32286,16,女,2018-12-15 16:01:26,137898596027,摄像机1,大门
唯品会绵阳门店,32286,16,女,2018-12-15 16:01:25,137898596027,摄像机1,大门
唯品会绵阳门店,157629,14,女,2018-12-15 16:01:14,137898596027,摄像机1,大门
唯品会绵阳门店,157629,14,女,2018-12-15 16:01:13,137898596027,摄像机1,大门
唯品会绵阳门店,157627,38,女,2018-12-15 16:01:12,137898596027,摄像机1,大门
唯品会绵阳门店,157625,59,男,2018-12-15 16:01:12,137898594795,摄像机2,大门
唯品会绵阳门店,157627,38,女,2018-12-15 16:01:11,137898596027,摄像机1,大门
唯品会绵阳门店,157625,59,男,2018-12-15 16:01:11,137898594795,摄像机2,大门
唯品会绵阳门店,157625,59,男,2018-12-15 16:01:10,137898594795,摄像机2,大门
唯品会绵阳门店,157623,6,女,2018-12-15 16:01:09,137898594795,摄像机2,大门
唯品会绵阳门店,157623,6,女,2018-12-15 16:01:08,137898594795,摄像机2,大门
唯品会绵阳门店,157623,6,女,2018-12-15 16:01:06,137898594795,摄像机2,大门
唯品会绵阳门店,157622,26,男,2018-12-15 16:00:48,137898594795,摄像机2,大门
唯品会绵阳门店,157622,26,男,2018-12-15 16:00:46,137898594795,摄像机2,大门
唯品会绵阳门店,17420,21,女,2018-12-15 16:00:46,137898594795,摄像机2,大门
唯品会绵阳门店,157620,22,女,2018-12-15 16:00:44,137898594795,摄像机2,大门
唯品会绵阳门店,157620,22,女,2018-12-15 16:00:43,137898594795,摄像机2,大门
唯品会绵阳门店,157620,22,女,2018-12-15 16:00:42,137898594795,摄像机2,大门
唯品会绵阳门店,157620,22,女,2018-12-15 16:00:41,137898594795,摄像机2,大门
唯品会绵阳门店,18559,15,女,2018-12-15 16:00:40,137898594795,摄像机2,大门
唯品会绵阳门店,18559,15,女,2018-12-15 16:00:39,137898594795,摄像机2,大门
唯品会绵阳门店,18560,36,女,2018-12-15 16:00:38,137898594795,摄像机2,大门
唯品会绵阳门店,18559,15,女,2018-12-15 16:00:38,137898594795,摄像机2,大门
唯品会绵阳门店,18560,36,女,2018-12-15 16:00:37,137898594795,摄像机2,大门
唯品会绵阳门店,18559,15,女,2018-12-15 16:00:37,137898594795,摄像机2,大门
唯品会绵阳门店,18560,36,女,2018-12-15 16:00:36,137898594795,摄像机2,大门
唯品会绵阳门店,157615,33,女,2018-12-15 16:00:23,137898596027,摄像机1,大门
唯品会绵阳门店,157612,22,女,2018-12-15 16:00:21,137898596027,摄像机1,大门
唯品会绵阳门店,157612,22,女,2018-12-15 16:00:21,137898596027,摄像机1,大门
唯品会绵阳门店,157611,37,女,2018-12-15 16:00:15,137898594795,摄像机2,大门
唯品会绵阳门店,157610,31,男,2018-12-15 16:00:12,137898594795,摄像机2,大门
唯品会绵阳门店,157610,31,男,2018-12-15 16:00:12,137898594795,摄像机2,大门
唯品会绵阳门店,157610,31,男,2018-12-15 16:00:11,137898594795,摄像机2,大门
唯品会绵阳门店,157610,31,男,2018-12-15 16:00:10,137898594795,摄像机2,大门
唯品会绵阳门店,157610,31,男,2018-12-15 16:00:09,137898594795,摄像机2,大门
唯品会绵阳门店,108602,42,女,2018-12-15 16:00:03,137898596155,摄像机3,大门
唯品会绵阳门店,157601,25,女,2018-12-15 15:59:49,137898596027,摄像机1,大门
唯品会绵阳门店,157597,24,女,2018-12-15 15:59:38,137898594795,摄像机2,大门
唯品会绵阳门店,157597,24,女,2018-12-15 15:59:38,137898594795,摄像机2,大门
唯品会绵阳门店,157597,24,女,2018-12-15 15:59:36,137898594795,摄像机2,大门
唯品会绵阳门店,157589,18,女,2018-12-15 15:59:18,137898594795,摄像机2,大门
唯品会绵阳门店,157591,23,男,2018-12-15 15:59:17,137898594795,摄像机2,大门
唯品会绵阳门店,157591,23,男,2018-12-15 15:59:16,137898594795,摄像机2,大门
唯品会绵阳门店,157591,23,男,2018-12-15 15:59:15,137898594795,摄像机2,大门
唯品会绵阳门店,157591,23,男,2018-12-15 15:59:14,137898594795,摄像机2,大门
唯品会绵阳门店,157591,23,男,2018-12-15 15:59:13,137898594795,摄像机2,大门
唯品会绵阳门店,157589,18,女,2018-12-15 15:59:12,137898594795,摄像机2,大门
唯品会绵阳门店,47206,21,男,2018-12-15 15:59:07,137898594795,摄像机2,大门
唯品会绵阳门店,47206,21,男,2018-12-15 15:59:06,137898594795,摄像机2,大门
唯品会绵阳门店,47206,21,男,2018-12-15 15:59:05,137898594795,摄像机2,大门
唯品会绵阳门店,157588,35,女,2018-12-15 15:59:04,137898594795,摄像机2,大门
唯品会绵阳门店,47206,21,男,2018-12-15 15:59:04,137898594795,摄像机2,大门
唯品会绵阳门店,58542,36,男,2018-12-15 15:58:43,137898596027,摄像机1,大门
唯品会绵阳门店,58542,36,男,2018-12-15 15:58:42,137898596027,摄像机1,大门
唯品会绵阳门店,58542,36,男,2018-12-15 15:58:41,137898596027,摄像机1,大门
唯品会绵阳门店,58542,36,男,2018-12-15 15:58:40,137898596027,摄像机1,大门
唯品会绵阳门店,157583,46,女,2018-12-15 15:58:22,137898594795,摄像机2,大门
唯品会绵阳门店,28100,58,女,2018-12-15 15:58:20,137898594795,摄像机2,大门
唯品会绵阳门店,28100,58,女,2018-12-15 15:58:19,137898594795,摄像机2,大门
唯品会绵阳门店,28100,58,女,2018-12-15 15:58:18,137898594795,摄像机2,大门
唯品会绵阳门店,157583,46,女,2018-12-15 15:58:17,137898594795,摄像机2,大门
唯品会绵阳门店,157579,41,男,2018-12-15 15:57:30,137898594795,摄像机2,大门
唯品会绵阳门店,157577,26,女,2018-12-15 15:57:29,137898594795,摄像机2,大门
唯品会绵阳门店,157578,33,女,2018-12-15 15:57:27,137898594795,摄像机2,大门
唯品会绵阳门店,157579,41,男,2018-12-15 15:57:26,137898594795,摄像机2,大门
唯品会绵阳门店,157578,33,女,2018-12-15 15:57:25,137898594795,摄像机2,大门
唯品会绵阳门店,157577,26,女,2018-12-15 15:57:23,137898594795,摄像机2,大门
唯品会绵阳门店,157575,12,女,2018-12-15 15:57:23,137898594795,摄像机2,大门
唯品会绵阳门店,157575,12,女,2018-12-15 15:57:21,137898594795,摄像机2,大门
唯品会绵阳门店,19368,26,女,2018-12-15 15:56:55,137898594795,摄像机2,大门
唯品会绵阳门店,19368,26,女,2018-12-15 15:56:53,137898594795,摄像机2,大门
唯品会绵阳门店,157567,12,女,2018-12-15 15:56:03,137898596027,摄像机1,大门
唯品会绵阳门店,157565,14,男,2018-12-15 15:56:02,137898596027,摄像机1,大门
唯品会绵阳门店,157565,14,男,2018-12-15 15:56:01,137898596027,摄像机1,大门
唯品会绵阳门店,157564,22,女,2018-12-15 15:56:01,137898596027,摄像机1,大门
唯品会绵阳门店,157562,22,女,2018-12-15 15:55:59,137898596027,摄像机1,大门
唯品会绵阳门店,157562,22,女,2018-12-15 15:55:58,137898596027,摄像机1,大门
唯品会绵阳门店,157562,22,女,2018-12-15 15:55:57,137898596027,摄像机1,大门
唯品会绵阳门店,157559,44,女,2018-12-15 15:55:55,137898594795,摄像机2,大门
唯品会绵阳门店,109051,17,女,2018-12-15 15:55:55,137898596027,摄像机1,大门
唯品会绵阳门店,109051,17,女,2018-12-15 15:55:54,137898596027,摄像机1,大门
唯品会绵阳门店,55489,35,女,2018-12-15 15:55:54,137898594795,摄像机2,大门
唯品会绵阳门店,109051,17,女,2018-12-15 15:55:53,137898596027,摄像机1,大门
唯品会绵阳门店,55489,35,女,2018-12-15 15:55:53,137898594795,摄像机2,大门
唯品会绵阳门店,55489,35,女,2018-12-15 15:55:52,137898594795,摄像机2,大门
唯品会绵阳门店,157555,7,男,2018-12-15 15:55:26,137898596155,摄像机3,大门
唯品会绵阳门店,157551,18,女,2018-12-15 15:55:19,137898594795,摄像机2,大门
唯品会绵阳门店,157553,20,女,2018-12-15 15:55:18,137898594795,摄像机2,大门
唯品会绵阳门店,157553,20,女,2018-12-15 15:55:17,137898594795,摄像机2,大门
唯品会绵阳门店,157553,20,女,2018-12-15 15:55:16,137898594795,摄像机2,大门
唯品会绵阳门店,157553,20,女,2018-12-15 15:55:15,137898594795,摄像机2,大门
唯品会绵阳门店,157551,18,女,2018-12-15 15:55:14,137898594795,摄像机2,大门
唯品会绵阳门店,19590,28,女,2018-12-15 15:54:56,137898594795,摄像机2,大门
唯品会绵阳门店,157550,26,女,2018-12-15 15:54:55,137898594795,摄像机2,大门
唯品会绵阳门店,157547,61,女,2018-12-15 15:54:31,137898594795,摄像机2,大门
唯品会绵阳门店,157546,40,女,2018-12-15 15:54:30,137898594795,摄像机2,大门
唯品会绵阳门店,157547,61,女,2018-12-15 15:54:30,137898594795,摄像机2,大门
唯品会绵阳门店,157546,40,女,2018-12-15 15:54:29,137898594795,摄像机2,大门
唯品会绵阳门店,157547,61,女,2018-12-15 15:54:29,137898594795,摄像机2,大门
唯品会绵阳门店,157546,40,女,2018-12-15 15:54:28,137898594795,摄像机2,大门
唯品会绵阳门店,157547,61,女,2018-12-15 15:54:28,137898594795,摄像机2,大门
唯品会绵阳门店,157546,40,女,2018-12-15 15:54:27,137898594795,摄像机2,大门
唯品会绵阳门店,157541,17,男,2018-12-15 15:54:11,137898596027,摄像机1,大门
唯品会绵阳门店,157541,17,男,2018-12-15 15:54:10,137898596027,摄像机1,大门
唯品会绵阳门店,157543,26,女,2018-12-15 15:54:10,137898596027,摄像机1,大门
唯品会绵阳门店,157543,26,女,2018-12-15 15:54:09,137898596027,摄像机1,大门
唯品会绵阳门店,157543,26,女,2018-12-15 15:54:07,137898596027,摄像机1,大门
唯品会绵阳门店,157541,17,男,2018-12-15 15:54:07,137898596027,摄像机1,大门
唯品会绵阳门店,157539,37,女,2018-12-15 15:53:41,137898594795,摄像机2,大门
唯品会绵阳门店,157539,37,女,2018-12-15 15:53:40,137898594795,摄像机2,大门
唯品会绵阳门店,157539,37,女,2018-12-15 15:53:39,137898594795,摄像机2,大门
唯品会绵阳门店,66181,39,女,2018-12-15 15:53:38,137898594795,摄像机2,大门
唯品会绵阳门店,66181,39,女,2018-12-15 15:53:37,137898594795,摄像机2,大门
唯品会绵阳门店,66181,39,女,2018-12-15 15:53:36,137898594795,摄像机2,大门
唯品会绵阳门店,66181,39,女,2018-12-15 15:53:35,137898594795,摄像机2,大门
唯品会绵阳门店,157533,22,女,2018-12-15 15:53:10,137898596027,摄像机1,大门
唯品会绵阳门店,157533,22,女,2018-12-15 15:53:09,137898596027,摄像机1,大门
唯品会绵阳门店,157525,38,男,2018-12-15 15:53:08,137898596027,摄像机1,大门
唯品会绵阳门店,157525,38,男,2018-12-15 15:53:07,137898596027,摄像机1,大门
唯品会绵阳门店,157527,15,女,2018-12-15 15:53:00,137898594795,摄像机2,大门
唯品会绵阳门店,157527,15,女,2018-12-15 15:52:59,137898594795,摄像机2,大门
唯品会绵阳门店,98333,32,女,2018-12-15 15:52:59,137898594795,摄像机2,大门
唯品会绵阳门店,157527,15,女,2018-12-15 15:52:58,137898594795,摄像机2,大门
唯品会绵阳门店,98333,32,女,2018-12-15 15:52:57,137898594795,摄像机2,大门
唯品会绵阳门店,98333,32,女,2018-12-15 15:52:57,137898594795,摄像机2,大门
唯品会绵阳门店,157525,38,男,2018-12-15 15:52:56,137898596027,摄像机1,大门
唯品会绵阳门店,157518,29,男,2018-12-15 15:52:54,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:54,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:53,137898594795,摄像机2,大门
唯品会绵阳门店,157518,29,男,2018-12-15 15:52:52,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:52,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:50,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:49,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:49,137898594795,摄像机2,大门
唯品会绵阳门店,98334,35,男,2018-12-15 15:52:48,137898594795,摄像机2,大门
唯品会绵阳门店,157516,38,女,2018-12-15 15:52:38,137898594795,摄像机2,大门
唯品会绵阳门店,157516,38,女,2018-12-15 15:52:37,137898594795,摄像机2,大门
唯品会绵阳门店,157516,38,女,2018-12-15 15:52:36,137898594795,摄像机2,大门
唯品会绵阳门店,157516,38,女,2018-12-15 15:52:35,137898594795,摄像机2,大门
唯品会绵阳门店,121702,28,女,2018-12-15 15:52:35,137898594795,摄像机2,大门
唯品会绵阳门店,121702,28,女,2018-12-15 15:52:34,137898594795,摄像机2,大门
唯品会绵阳门店,157510,51,女,2018-12-15 15:51:07,137898594795,摄像机2,大门
唯品会绵阳门店,157510,51,女,2018-12-15 15:51:06,137898594795,摄像机2,大门
唯品会绵阳门店,157510,51,女,2018-12-15 15:51:06,137898594795,摄像机2,大门
唯品会绵阳门店,157510,51,女,2018-12-15 15:51:05,137898594795,摄像机2,大门
唯品会绵阳门店,157508,36,女,2018-12-15 15:51:05,137898594795,摄像机2,大门
唯品会绵阳门店,157506,17,男,2018-12-15 15:50:50,137898594795,摄像机2,大门
唯品会绵阳门店,157506,17,男,2018-12-15 15:50:49,137898594795,摄像机2,大门
唯品会绵阳门店,157506,17,男,2018-12-15 15:50:48,137898594795,摄像机2,大门
唯品会绵阳门店,157505,17,女,2018-12-15 15:50:47,137898594795,摄像机2,大门
唯品会绵阳门店,157503,17,男,2018-12-15 15:50:31,137898594795,摄像机2,大门
唯品会绵阳门店,157503,17,男,2018-12-15 15:50:30,137898594795,摄像机2,大门
唯品会绵阳门店,157503,17,男,2018-12-15 15:50:29,137898594795,摄像机2,大门
唯品会绵阳门店,157499,30,男,2018-12-15 15:50:29,137898594795,摄像机2,大门
唯品会绵阳门店,157496,65,女,2018-12-15 15:50:28,137898596027,摄像机1,大门
唯品会绵阳门店,157499,30,男,2018-12-15 15:50:28,137898594795,摄像机2,大门
唯品会绵阳门店,157499,30,男,2018-12-15 15:50:27,137898594795,摄像机2,大门
唯品会绵阳门店,157499,30,男,2018-12-15 15:50:26,137898594795,摄像机2,大门
唯品会绵阳门店,157497,39,女,2018-12-15 15:50:26,137898596027,摄像机1,大门
唯品会绵阳门店,157497,39,女,2018-12-15 15:50:25,137898596027,摄像机1,大门
唯品会绵阳门店,157496,65,女,2018-12-15 15:50:25,137898596027,摄像机1,大门
唯品会绵阳门店,157497,39,女,2018-12-15 15:50:24,137898596027,摄像机1,大门
唯品会绵阳门店,157496,65,女,2018-12-15 15:50:24,137898596027,摄像机1,大门
唯品会绵阳门店,157494,21,女,2018-12-15 15:50:22,137898596027,摄像机1,大门
唯品会绵阳门店,157493,18,女,2018-12-15 15:50:21,137898594795,摄像机2,大门
唯品会绵阳门店,157494,21,女,2018-12-15 15:50:21,137898596027,摄像机1,大门
唯品会绵阳门店,157491,33,女,2018-12-15 15:50:19,137898596027,摄像机1,大门
唯品会绵阳门店,157490,34,男,2018-12-15 15:50:19,137898594795,摄像机2,大门
唯品会绵阳门店,157491,33,女,2018-12-15 15:50:18,137898596027,摄像机1,大门
唯品会绵阳门店,157490,34,男,2018-12-15 15:50:18,137898594795,摄像机2,大门
唯品会绵阳门店,157490,34,男,2018-12-15 15:50:17,137898594795,摄像机2,大门
唯品会绵阳门店,109508,36,女,2018-12-15 15:50:16,137898594795,摄像机2,大门
唯品会绵阳门店,109508,36,女,2018-12-15 15:50:16,137898594795,摄像机2,大门
唯品会绵阳门店,14211,62,男,2018-12-15 15:50:12,137898594795,摄像机2,大门
唯品会绵阳门店,14211,62,男,2018-12-15 15:50:07,137898594795,摄像机2,大门
唯品会绵阳门店,14211,62,男,2018-12-15 15:50:06,137898594795,摄像机2,大门
唯品会绵阳门店,157474,40,男,2018-12-15 15:48:52,137898594795,摄像机2,大门
唯品会绵阳门店,157472,32,男,2018-12-15 15:48:52,137898594795,摄像机2,大门
唯品会绵阳门店,157474,40,男,2018-12-15 15:48:51,137898594795,摄像机2,大门
唯品会绵阳门店,157472,32,男,2018-12-15 15:48:48,137898594795,摄像机2,大门
唯品会绵阳门店,157470,29,女,2018-12-15 15:48:46,137898594795,摄像机2,大门
唯品会绵阳门店,157470,29,女,2018-12-15 15:48:45,137898594795,摄像机2,大门
唯品会绵阳门店,157470,29,女,2018-12-15 15:48:44,137898594795,摄像机2,大门
唯品会绵阳门店,157470,29,女,2018-12-15 15:48:44,137898594795,摄像机2,大门
唯品会绵阳门店,157470,29,女,2018-12-15 15:48:43,137898594795,摄像机2,大门
唯品会绵阳门店,24630,28,女,2018-12-15 15:48:42,137898594795,摄像机2,大门
唯品会绵阳门店,157468,38,女,2018-12-15 15:48:40,137898594795,摄像机2,大门
唯品会绵阳门店,157468,38,女,2018-12-15 15:48:39,137898594795,摄像机2,大门
唯品会绵阳门店,157467,43,男,2018-12-15 15:48:29,137898594795,摄像机2,大门
唯品会绵阳门店,157467,43,男,2018-12-15 15:48:28,137898594795,摄像机2,大门
唯品会绵阳门店,157466,35,女,2018-12-15 15:48:27,137898594795,摄像机2,大门
唯品会绵阳门店,157467,43,男,2018-12-15 15:48:26,137898594795,摄像机2,大门
唯品会绵阳门店,157467,43,男,2018-12-15 15:48:25,137898594795,摄像机2,大门
唯品会绵阳门店,157467,43,男,2018-12-15 15:48:24,137898594795,摄像机2,大门
唯品会绵阳门店,157466,35,女,2018-12-15 15:48:23,137898594795,摄像机2,大门
唯品会绵阳门店,157466,35,女,2018-12-15 15:48:22,137898594795,摄像机2,大门
唯品会绵阳门店,157466,35,女,2018-12-15 15:48:22,137898594795,摄像机2,大门
唯品会绵阳门店,157455,25,女,2018-12-15 15:47:28,137898596027,摄像机1,大门
唯品会绵阳门店,157454,26,女,2018-12-15 15:47:27,137898596027,摄像机1,大门
唯品会绵阳门店,157453,19,女,2018-12-15 15:47:25,137898596027,摄像机1,大门
唯品会绵阳门店,157453,19,女,2018-12-15 15:47:24,137898596027,摄像机1,大门
唯品会绵阳门店,157445,38,男,2018-12-15 15:46:20,137898596027,摄像机1,大门
唯品会绵阳门店,157440,26,男,2018-12-15 15:45:30,137898594795,摄像机2,大门
唯品会绵阳门店,157440,26,男,2018-12-15 15:45:29,137898594795,摄像机2,大门
唯品会绵阳门店,157440,26,男,2018-12-15 15:45:27,137898594795,摄像机2,大门
唯品会绵阳门店,157436,35,男,2018-12-15 15:45:20,137898596027,摄像机1,大门
唯品会绵阳门店,157436,35,男,2018-12-15 15:45:19,137898596027,摄像机1,大门
唯品会绵阳门店,157436,35,男,2018-12-15 15:45:17,137898596027,摄像机1,大门
唯品会绵阳门店,157429,17,女,2018-12-15 15:44:29,137898594795,摄像机2,大门
唯品会绵阳门店,157428,50,女,2018-12-15 15:44:28,137898594795,摄像机2,大门
唯品会绵阳门店,157428,50,女,2018-12-15 15:44:27,137898594795,摄像机2,大门
唯品会绵阳门店,157428,50,女,2018-12-15 15:44:26,137898594795,摄像机2,大门
唯品会绵阳门店,157428,50,女,2018-12-15 15:44:25,137898594795,摄像机2,大门
唯品会绵阳门店,157429,17,女,2018-12-15 15:44:25,137898594795,摄像机2,大门
唯品会绵阳门店,157428,50,女,2018-12-15 15:44:24,137898594795,摄像机2,大门
唯品会绵阳门店,157429,17,女,2018-12-15 15:44:24,137898594795,摄像机2,大门
唯品会绵阳门店,157428,50,女,2018-12-15 15:44:23,137898594795,摄像机2,大门
唯品会绵阳门店,73525,29,女,2018-12-15 15:44:17,137898594795,摄像机2,大门
唯品会绵阳门店,58647,33,男,2018-12-15 15:43:55,137898596027,摄像机1,大门
唯品会绵阳门店,20964,10,女,2018-12-15 15:43:48,137898596027,摄像机1,大门
唯品会绵阳门店,33025,17,女,2018-12-15 15:43:45,137898596027,摄像机1,大门
唯品会绵阳门店,157390,23,女,2018-12-15 15:43:38,137898594795,摄像机2,大门
唯品会绵阳门店,157390,23,女,2018-12-15 15:43:38,137898594795,摄像机2,大门
唯品会绵阳门店,157423,34,女,2018-12-15 15:43:36,137898596027,摄像机1,大门
唯品会绵阳门店,157421,19,女,2018-12-15 15:43:32,137898596027,摄像机1,大门
唯品会绵阳门店,157420,50,男,2018-12-15 15:43:32,137898596027,摄像机1,大门
唯品会绵阳门店,157420,50,男,2018-12-15 15:43:30,137898596027,摄像机1,大门
唯品会绵阳门店,87865,22,女,2018-12-15 15:43:30,137898594795,摄像机2,大门
唯品会绵阳门店,87865,22,女,2018-12-15 15:43:29,137898594795,摄像机2,大门
唯品会绵阳门店,87865,22,女,2018-12-15 15:43:28,137898594795,摄像机2,大门
唯品会绵阳门店,73525,29,女,2018-12-15 15:43:26,137898594795,摄像机2,大门
唯品会绵阳门店,73525,29,女,2018-12-15 15:43:06,137898594795,摄像机2,大门
唯品会绵阳门店,73525,29,女,2018-12-15 15:43:05,137898594795,摄像机2,大门
唯品会绵阳门店,45343,41,女,2018-12-15 15:42:23,137898596027,摄像机1,大门
唯品会绵阳门店,45343,41,女,2018-12-15 15:42:22,137898596027,摄像机1,大门
唯品会绵阳门店,45343,41,女,2018-12-15 15:42:21,137898596027,摄像机1,大门
唯品会绵阳门店,45343,41,女,2018-12-15 15:42:20,137898596027,摄像机1,大门
唯品会绵阳门店,157411,9,女,2018-12-15 15:42:19,137898596027,摄像机1,大门
唯品会绵阳门店,45343,41,女,2018-12-15 15:42:18,137898596027,摄像机1,大门
唯品会绵阳门店,157410,16,女,2018-12-15 15:42:17,137898596027,摄像机1,大门
唯品会绵阳门店,157410,16,女,2018-12-15 15:42:16,137898596027,摄像机1,大门
唯品会绵阳门店,68020,41,女,2018-12-15 15:42:15,137898596027,摄像机1,大门
唯品会绵阳门店,157402,23,女,2018-12-15 15:40:20,137898594795,摄像机2,大门
唯品会绵阳门店,157402,23,女,2018-12-15 15:40:19,137898594795,摄像机2,大门
唯品会绵阳门店,157402,23,女,2018-12-15 15:40:18,137898594795,摄像机2,大门
唯品会绵阳门店,157402,23,女,2018-12-15 15:40:17,137898594795,摄像机2,大门
唯品会绵阳门店,157400,22,男,2018-12-15 15:40:17,137898594795,摄像机2,大门
唯品会绵阳门店,157400,22,男,2018-12-15 15:40:16,137898594795,摄像机2,大门
唯品会绵阳门店,157385,33,女,2018-12-15 15:40:14,137898594795,摄像机2,大门
唯品会绵阳门店,157385,33,女,2018-12-15 15:40:13,137898594795,摄像机2,大门
